date,entity_code,default_event,source_flag
12/31/2012,B-6R5YMI,0,system
12/31/2012, B-GFVBLE,0,system
12/31/2012,B-ZWRIDU,0,system
12/31/2012,B-QF6194,0,system
12/31/2012,B-CN03FL,0,system
12/31/2012,B-3C5B0M,0,archive
12/31/2012,B-3LE6FV,1,system
12/31/2013,A-D1XPP4,0,system
12/31/2013,A-SE4QSN,0,system
12/31/2013,A-DT5C43,0,manual
12/31/2013,A-Y21HNQ,0,system
12/31/2013,A-OL6NCQ,0,archive
12/31/2013,A-7PF3WZ,0,system
12/31/2013,A-IYWF3H,0,archive
12/31/2013,A-UQSUBF,0,archive
12/31/2013,A-UWUTDU,0,system
12/31/2013,A-94BI3C,0,system
12/31/2013,A-9XOOP3,0,system
12/31/2013,A-ZF6S7F,0,system
12/31/2013,A-VN8DME,,archive
12/31/2013,A-J2JZ2Q,0,manual
12/31/2013,A-ZL3UTG,0,archive
12/31/2013,A-FVDXWD,0,manual
12/31/2013,A-YDGV2G,0,system
12/31/2013,A-F8PRQ2,0,system
12/31/2013,A-TR3J8L,0,manual
12/31/2013,A-TFKTLD,0,system
12/31/2013,A-W69IIB,0,system
12/31/2013,A-H8WKWS,0,system
12/31/2013,A-89F6D0,0,system
12/31/2013,A-MXON5D,0,manual
12/31/2013,A-C36F0G,0,system
12/31/2013,A-RSPF7A,,manual
12/31/2013,A-7Y1UPH,0,system
12/31/2013,A-U7CO9K,0,system
12/31/2013,A-RAVTFW,0,manual
12/31/2013,A-G702PQ,0,system
12/31/2013,A-QIMT1V,0,system
12/31/2013,A-EX85JQ,0,system
12/31/2013,A-5CRVMF,0,system
12/31/2013,A-FKUFQE,0,system
12/31/2013,A-SY2O3L,0,system
12/31/2013,A-6IIIXU,0,manual
12/31/2013,A-O7YD44,0,system
12/31/2013,A-W20E3T,0,system
12/31/2013,A-IJCFPR,0,system
12/31/2013,A-PNGYIK,0,system
12/31/2013,A-84RXH2,0,system
12/31/2013,A-VZS47E,0,system
12/31/2013,A-0E88G2,0,system
12/31/2013,A-ZVBDSW,0,system
12/31/2013,A-0172SR,0,manual
12/31/2013,A-RX0P71,0,system
12/31/2013,A-2NTLLF,0,system
12/31/2013,A-GT87M2,0,system
12/31/2013,A-PEJ45W,0,system
12/31/2013,A-03PK8Q,1,system
12/31/2013, B-O9B5YK,0,system
12/31/2013,B-5BIIQF,0,system
12/31/2013,B-AAFB3V,0,manual
12/31/2013,B-87E14Z,0,system
12/31/2013,B-QF30BG,0,manual
12/31/2013,B-CWABH5,0,system
12/31/2013,B-VQT2JW,0,system
12/31/2013,B-TZJXP7,0,system
12/31/2013,B-9E8KDK,0,manual
12/31/2013,B-4H8VVL,0,manual
12/31/2013,B-MUVZTX,0,system
12/31/2013,B-TWSM8S,0,system
12/31/2013,B-J2ILS4,0,system
12/31/2013,B-CKUMRG,0,system
12/31/2013,B-ONZFIV,0,system
12/31/2013,B-PL1YFZ,0,archive
12/31/2013,B-QFZFP4,0,system
12/31/2013,B-SQ4OLC,0,archive
12/31/2013,B-I67BWI,0,system
12/31/2013,B-JI444W,0,system
12/31/2013,B-0T5M74,1,system
12/31/2013,B-KVE4NM,0,manual
12/31/2013,B-WWOGAM,0,system
12/31/2013,B-FVUAOK,0,system
12/31/2013,B-91X6SZ,0,system
12/31/2013,B-3PXT8X,0,system
12/31/2013,B-WMAEKB,0,system
12/31/2013,B-IOC2XD,0,system
12/31/2013,B-BN8BND,0,archive
12/31/2013,B-O2NB6I,0,system
12/31/2013,B-TB1OZ6,0,system
12/31/2013,B-6KZVQO,0,archive
12/31/2013,B-QZP3T9,0,manual
12/31/2013,B-4Z0VCO,0,system
12/31/2013,B-MHTAKQ,0,system
12/31/2013,B-ST9KM6,0,system
12/31/2013,b-hvwxak,0,system
12/31/2013,B-CUJ2V2,0,system
12/31/2013,B-Y6J2QG,0,manual
12/31/2013,B-7PFB78 ,0,system
12/31/2013,B-JS2LBB,,system
12/31/2013,B-9KROIO,0,system
12/31/2013,B-JRBLOP,0,system
12/31/2013,B-6R5YMI,0,system
12/31/2013,B-GFVBLE,0,system
12/31/2013,B-ZWRIDU,0,system
12/31/2013,B-QF6194,0,archive
12/31/2013,B-CN03FL,0,system
12/31/2013,B-3C5B0M,0,archive
12/31/2013,B-3LE6FV,0,system
12/31/2014,A-D1XPP4,0,system
12/31/2014,A-SE4QSN,0,system
12/31/2014,A-DT5C43,0,system
12/31/2014,A-Y21HNQ,0,system
12/31/2014,A-OL6NCQ,0,system
12/31/2014,A-7PF3WZ,0,manual
12/31/2014,A-IYWF3H,0,archive
12/31/2014,A-UQSUBF,0,system
12/31/2014,A-UWUTDU,0,system
12/31/2014,A-94BI3C,0,system
12/31/2014,A-9XOOP3,0,manual
12/31/2014,A-ZF6S7F,0,system
12/31/2014,A-VN8DME,0,manual
12/31/2014,A-J2JZ2Q,0,system
12/31/2014,A-ZL3UTG,0,system
12/31/2014,a-fvdxwd,0,system
12/31/2014,A-YDGV2G,0,system
12/31/2014,A-F8PRQ2,1,system
12/31/2014,A-TR3J8L,0,manual
12/31/2014,A-TFKTLD,0,system
12/31/2014,A-W69IIB,0,system
12/31/2014,A-H8WKWS,0,system
12/31/2014, A-89F6D0,0,system
12/31/2014,A-MXON5D,0,system
12/31/2014,A-C36F0G,1,system
12/31/2014,A-RSPF7A,0,archive
12/31/2014,A-7Y1UPH,0,system
12/31/2014,A-U7CO9K,0,system
12/31/2014,A-RAVTFW,0,system
12/31/2014,A-G702PQ,0,system
12/31/2014,A-QIMT1V,0,system
12/31/2014,A-EX85JQ,0,system
12/31/2014,A-5CRVMF,0,archive
12/31/2014,A-FKUFQE,0,system
12/31/2014,A-SY2O3L,0,system
12/31/2014,A-6IIIXU,0,archive
12/31/2014,A-O7YD44,0,system
12/31/2014,A-W20E3T,0,system
12/31/2014,A-IJCFPR,0,archive
12/31/2014,A-PNGYIK,0,system
12/31/2014,A-84RXH2,0,system
12/31/2014,A-VZS47E,0,archive
12/31/2014,A-0E88G2,0,manual
12/31/2014,A-ZVBDSW,0,system
12/31/2014,A-0172SR,0,system
12/31/2014,A-RX0P71,0,system
12/31/2014,A-2NTLLF,0,system
12/31/2014,A-GT87M2,0,system
12/31/2014,A-PEJ45W,0,manual
12/31/2014,A-03PK8Q,0,system
12/31/2014,B-O9B5YK,0,manual
12/31/2014,B-5BIIQF,0,system
12/31/2014,B-AAFB3V,0,system
12/31/2014,B-87E14Z,0,archive
12/31/2014,B-QF30BG,0,system
12/31/2014,B-CWABH5,0,system
12/31/2014,BVQT2JW,0,system
12/31/2014,B-TZJXP7,0,system
12/31/2014,B-9E8KDK,0,system
12/31/2014,B-4H8VVL,0,system
12/31/2014,B-MUVZTX,0,manual
12/31/2014,B-TWSM8S,0,system
12/31/2014,b-j2ils4,1,system
12/31/2014,B-CKUMRG,0,system
12/31/2014,B-ONZFIV,0,system
12/31/2014,B-PL1YFZ,0,system
12/31/2014,B-QFZFP4,0,system
12/31/2014,B-SQ4OLC,0,manual
12/31/2014,B-I67BWI,0,system
12/31/2014,B-JI444W,0,archive
12/31/2014,B-0T5M74,0,manual
12/31/2014,B-KVE4NM,0,system
12/31/2014,B-WWOGAM,0,manual
12/31/2014,B-FVUAOK,0,system
12/31/2014,B-91X6SZ,0,system
12/31/2014,B-3PXT8X,0,system
12/31/2014,B-WMAEKB,0,system
12/31/2014,B-IOC2XD,0,archive
12/31/2014,B-BN8BND,0,system
12/31/2014,B-O2NB6I,0,system
12/31/2014,B-TB1OZ6,0,system
12/31/2014,B-6KZVQO,0,system
12/31/2014,B-QZP3T9,0,system
12/31/2014,B-4Z0VCO,0,manual
12/31/2014,B-MHTAKQ ,0,system
12/31/2014,B-ST9KM6,0,system
12/31/2014,B-HVWXAK,0,system
12/31/2014,B-CUJ2V2,0,system
12/31/2014,B-Y6J2QG,0,system
12/31/2014,B-7PFB78,0,system
12/31/2014,B-JS2LBB,0,manual
12/31/2014,B-9KROIO,0,system
12/31/2014,BJRBLOP,0,manual
12/31/2014,B-6R5YMI,0,system
12/31/2014,B-GFVBLE,0,system
12/31/2014,B-ZWRIDU,1,system
12/31/2014,B-QF6194,0,system
12/31/2014,B-CN03FL,0,system
12/31/2014,B-3C5B0M,0,system
12/31/2014,B-3LE6FV,0,system
12/31/2015,A-D1XPP4,0,archive
12/31/2015,A-SE4QSN,0,system
12/31/2015,A-DT5C43,0,system
12/31/2015,A-Y21HNQ,0,system
12/31/2015,A-OL6NCQ,0,archive
12/31/2015, A-7PF3WZ,0,system
12/31/2015,A-IYWF3H,0,system
12/31/2015,A-UQSUBF,0,archive
12/31/2015,A-UWUTDU,0,archive
12/31/2015,A-94BI3C,0,manual
12/31/2015,A-9XOOP3,0,manual
12/31/2015,A-ZF6S7F,0,system
12/31/2015,A-VN8DME,0,system
12/31/2015,A-J2JZ2Q,0,system
12/31/2015,A-ZL3UTG,0,system
12/31/2015,A-FVDXWD,0,system
12/31/2015,A-YDGV2G,0,system
12/31/2015,A-F8PRQ2,,manual
12/31/2015,A-TR3J8L,0,system
12/31/2015,A-TFKTLD,0,system
12/31/2015,A-W69IIB,0,system
12/31/2015,A-H8WKWS,0,manual
12/31/2015,A-89F6D0,0,archive
12/31/2015,A-MXON5D,0,system
12/31/2015,A-C36F0G,0,manual
12/31/2015,A-RSPF7A,1,system
12/31/2015,A-7Y1UPH,0,manual
12/31/2015,A-U7CO9K,0,system
12/31/2015,A-RAVTFW,0,system
12/31/2015, A-G702PQ,0,system
12/31/2015,A-QIMT1V,0,system
12/31/2015,A-EX85JQ,0,system
12/31/2015,A-5CRVMF,0,system
12/31/2015,A-FKUFQE,,system
12/31/2015,A-SY2O3L,0,system
12/31/2015,A-6IIIXU ,0,manual
12/31/2015,A-O7YD44,0,system
12/31/2015,A-W20E3T,0,system
12/31/2015,A-IJCFPR,0,system
12/31/2015,A-PNGYIK,0,system
12/31/2015,A-84RXH2,0,system
12/31/2015,A-VZS47E,1,manual
12/31/2015,A-0E88G2,0,manual
12/31/2015,A-ZVBDSW,0,system
12/31/2015,A-0172SR,0,manual
12/31/2015,A-RX0P71,0,manual
12/31/2015,A-2NTLLF,0,archive
12/31/2015,A-GT87M2,0,manual
12/31/2015,A-PEJ45W,0,manual
12/31/2015,A-03PK8Q,0,system
12/31/2015,B-O9B5YK,0,system
12/31/2015,B-5BIIQF,0,manual
12/31/2015,B-AAFB3V,0,system
12/31/2015,B-87E14Z,0,system
12/31/2015,B-QF30BG,0,system
12/31/2015,B-CWABH5,0,system
12/31/2015,B-VQT2JW,,system
12/31/2015,B-TZJXP7,0,system
12/31/2015,B-9E8KDK,0,manual
12/31/2015,B-4H8VVL,1,manual
12/31/2015,B-MUVZTX,0,system
12/31/2015,B-TWSM8S,0,system
12/31/2015,B-J2ILS4,0,system
12/31/2015,B-CKUMRG,0,system
12/31/2015,B-ONZFIV,0,system
12/31/2015,B-PL1YFZ,0,archive
12/31/2015,B-QFZFP4,0,system
12/31/2015,B-SQ4OLC,0,system
12/31/2015,B-I67BWI,0,manual
12/31/2015,B-JI444W,0,system
12/31/2015,B-0T5M74,0,system
12/31/2015,B-KVE4NM,0,system
12/31/2015,B-WWOGAM,0,system
12/31/2015,B-FVUAOK ,1,system
12/31/2015,B-91X6SZ,0,system
12/31/2015,B-3PXT8X,0,system
12/31/2015,B-WMAEKB,0,system
12/31/2015,B-IOC2XD,0,system
12/31/2015,B-BN8BND,0,system
12/31/2015,B-O2NB6I,0,system
12/31/2015,B-TB1OZ6,0,system
12/31/2015, B-6KZVQO,0,system
12/31/2015,B-QZP3T9,0,system
12/31/2015,B-4Z0VCO,0,archive
12/31/2015,B-MHTAKQ,0,system
12/31/2015,B-ST9KM6,0,system
12/31/2015,B-HVWXAK,0,system
12/31/2015,B-CUJ2V2,0,system
12/31/2015,B-Y6J2QG,0,system
12/31/2015,B-7PFB78,0,system
12/31/2015,B-JS2LBB,0,system
12/31/2015,B-9KROIO,1,archive
12/31/2015,B-JRBLOP,0,system
12/31/2015,B-6R5YMI,0,manual
12/31/2015,B-GFVBLE,0,archive
12/31/2015,B-ZWRIDU,0,archive
12/31/2015,b-qf6194,0,system
12/31/2015,B-CN03FL,0,system
12/31/2015,B-3C5B0M,0,system
12/31/2015,B-3LE6FV,0,system
12/31/2016,A-D1XPP4,0,system
12/31/2016,A-SE4QSN,,system
12/31/2016,A-DT5C43,0,manual
12/31/2016,A-Y21HNQ,0,system
12/31/2016,A-OL6NCQ,0,system
12/31/2016,A-7PF3WZ,0,system
12/31/2016,a-iywf3h,0,manual
12/31/2016,A-UQSUBF,0,system
12/31/2016,A-UWUTDU,0,manual
12/31/2016,A-94BI3C,0,manual
12/31/2016,A-9XOOP3,0,system
12/31/2016,A-ZF6S7F,0,system
12/31/2016,A-VN8DME,0,system
12/31/2016,A-J2JZ2Q,0,system
12/31/2016,A-ZL3UTG,0,system
12/31/2016,A-FVDXWD,,manual
12/31/2016,A-YDGV2G,0,system
12/31/2016,A-F8PRQ2,0,system
12/31/2016,A-TR3J8L,0,system
12/31/2016,a-tfktld,0,manual
12/31/2016, A-W69IIB,0,manual
12/31/2016,A-H8WKWS,0,system
12/31/2016,a-89f6d0,0,system
12/31/2016,A-MXON5D,0,system
12/31/2016,A-C36F0G,0,manual
12/31/2016,A-RSPF7A,0,system
12/31/2016,A-7Y1UPH,0,system
12/31/2016,A-U7CO9K,0,system
12/31/2016,A-RAVTFW,0,system
12/31/2016,A-G702PQ,0,system
12/31/2016,A-QIMT1V,0,system
12/31/2016,A-EX85JQ,0,system
12/31/2016, A-5CRVMF,0,manual
12/31/2016,A-FKUFQE,0,archive
12/31/2016,A-SY2O3L,0,system
12/31/2016,A-6IIIXU,0,system
12/31/2016,A-O7YD44,0,archive
12/31/2016,A-W20E3T,0,system
12/31/2016,A-IJCFPR,0,system
12/31/2016,A-PNGYIK,0,system
12/31/2016,A-84RXH2,0,system
12/31/2016,A-VZS47E,0,system
12/31/2016,A-0E88G2,0,system
12/31/2016,A-ZVBDSW,0,system
12/31/2016,A-0172SR,0,archive
12/31/2016,A-RX0P71,0,system
12/31/2016,A-2NTLLF,0,system
12/31/2016,A-GT87M2,0,system
12/31/2016,A-PEJ45W,0,archive
12/31/2016,A-03PK8Q,0,manual
12/31/2016,B-O9B5YK,0,system
12/31/2016,B-5BIIQF,0,system
12/31/2016,B-AAFB3V,0,system
12/31/2016,B-87E14Z,0,archive
12/31/2016,B-QF30BG,0,system
12/31/2016,B-CWABH5,0,system
12/31/2016,B-VQT2JW,0,system
12/31/2016,B-TZJXP7,0,system
12/31/2016,B-9E8KDK,0,system
12/31/2016,B-4H8VVL,0,system
12/31/2016,B-MUVZTX,0,system
12/31/2016,B-TWSM8S ,0,system
12/31/2016,B-J2ILS4,0,archive
12/31/2016,B-CKUMRG,0,system
12/31/2016,B-ONZFIV,0,system
12/31/2016,B-PL1YFZ,0,archive
12/31/2016,B-QFZFP4,0,system
12/31/2016,B-SQ4OLC,0,system
12/31/2016,B-I67BWI,0,system
12/31/2016,B-JI444W,0,system
12/31/2016,B-0T5M74,0,system
12/31/2016,BKVE4NM,0,system
12/31/2016,B-WWOGAM,,system
12/31/2016,B-FVUAOK,0,system
12/31/2016,b-91x6sz,,archive
12/31/2016,B-3PXT8X,0,manual
12/31/2016,B-WMAEKB,0,manual
12/31/2016,B-IOC2XD,0,manual
12/31/2016,B-BN8BND,,archive
12/31/2016,B-O2NB6I,0,manual
12/31/2016,B-TB1OZ6,0,system
12/31/2016,B-6KZVQO,1,system
12/31/2016,B-QZP3T9,0,system
12/31/2016,B-4Z0VCO,0,system
12/31/2016,B-MHTAKQ,0,system
12/31/2016,B-ST9KM6,0,system
12/31/2016,B-HVWXAK,0,system
12/31/2016,B-CUJ2V2,0,system
12/31/2016,B-Y6J2QG,0,manual
12/31/2016,B-7PFB78,0,system
12/31/2016,B-JS2LBB,0,system
12/31/2016,B-9KROIO,0,system
12/31/2016,B-JRBLOP,0,system
12/31/2016,B-6R5YMI,0,archive
12/31/2016,B-GFVBLE,0,archive
12/31/2016,B-ZWRIDU,0,archive
12/31/2016,B-QF6194,0,system
12/31/2016,B-CN03FL,0,system
12/31/2016,B-3C5B0M,0,system
12/31/2016, B-3LE6FV,0,system
12/31/2017,A-D1XPP4,0,manual
12/31/2017,A-SE4QSN,0,system
12/31/2017,A-DT5C43,0,system
12/31/2017,A-Y21HNQ,0,system
12/31/2017,A-OL6NCQ,0,system
12/31/2017,A-7PF3WZ,0,archive
12/31/2017,A-IYWF3H,0,archive
12/31/2017,A-UQSUBF,0,system
12/31/2017,A-UWUTDU,0,archive
12/31/2017,A-94BI3C,0,system
12/31/2017,A-9XOOP3,0,system
12/31/2017,A-ZF6S7F,0,system
12/31/2017,A-VN8DME,0,system
12/31/2017,A-J2JZ2Q,,system
12/31/2017,A-ZL3UTG,0,system
12/31/2017,A-FVDXWD,0,system
12/31/2017,A-YDGV2G,0,system
12/31/2017,A-F8PRQ2,0,system
12/31/2017,A-TR3J8L,0,system
12/31/2017,A-TFKTLD,0,system
12/31/2017,A-W69IIB,0,system
12/31/2017,A-H8WKWS,0,system
12/31/2017,A-89F6D0,0,system
12/31/2017,A-MXON5D,0,system
12/31/2017,A-C36F0G,0,system
12/31/2017,A-RSPF7A,0,system
12/31/2017,A-7Y1UPH,0,system
12/31/2017,A-U7CO9K,0,manual
12/31/2017,A-RAVTFW,0,system
12/31/2017,A-G702PQ,0,manual
12/31/2017,A-QIMT1V,0,system
12/31/2017,A-EX85JQ,0,system
12/31/2017,A-5CRVMF,0,system
12/31/2017,A-FKUFQE,0,manual
12/31/2017,A-SY2O3L,0,system
12/31/2017,A-6IIIXU,0,manual
12/31/2017, A-O7YD44,0,archive
12/31/2017,A-W20E3T,0,system
12/31/2017,A-IJCFPR,0,manual
12/31/2017,A-PNGYIK,0,manual
12/31/2017,A-84RXH2,0,manual
12/31/2017,A-VZS47E,0,manual
12/31/2017,A-0E88G2,0,archive
12/31/2017,A-ZVBDSW,0,system
12/31/2017,A-0172SR,0,system
12/31/2017,A-RX0P71 ,0,system
12/31/2017,A-2NTLLF,0,manual
12/31/2017,A-GT87M2,0,system
12/31/2017,A-PEJ45W,0,system
12/31/2017,A-03PK8Q,0,system
12/31/2017,B-O9B5YK,0,manual
12/31/2017,B-5BIIQF,0,system
12/31/2017,B-AAFB3V,0,system
12/31/2017,B-87E14Z,0,system
12/31/2017,B-QF30BG,0,system
12/31/2017, B-CWABH5,0,manual
12/31/2017,B-VQT2JW,0,system
12/31/2017,B-TZJXP7,0,manual
12/31/2017,B-9E8KDK,0,system
12/31/2017,B-4H8VVL,0,archive
12/31/2017,B-MUVZTX,0,system
12/31/2017,B-TWSM8S,0,system
12/31/2017,B-J2ILS4,0,system
12/31/2017,B-CKUMRG,0,system
12/31/2017,B-ONZFIV,0,system
12/31/2017,B-PL1YFZ,0,system
12/31/2017,B-QFZFP4,0,system
12/31/2017,B-SQ4OLC,0,system
12/31/2017,B-I67BWI,0,manual
12/31/2017,B-JI444W,0,system
12/31/2017,B-0T5M74,0,system
12/31/2017,B-KVE4NM,1,system
12/31/2017,B-WWOGAM,0,system
12/31/2017,B-FVUAOK,0,system
12/31/2017,B-91X6SZ,0,system
12/31/2017,B-3PXT8X,0,system
12/31/2017,B-WMAEKB,0,system
12/31/2017,B-IOC2XD,0,system
12/31/2017,B-BN8BND,0,manual
12/31/2017,B-O2NB6I,0,system
12/31/2017,B-TB1OZ6,0,system
12/31/2017,B-6KZVQO,0,system
12/31/2017,B-QZP3T9,0,manual
12/31/2017,b-4z0vco,0,system
12/31/2017,B-MHTAKQ,0,system
12/31/2017,B-ST9KM6,0,archive
12/31/2017,B-HVWXAK,0,system
12/31/2017,BCUJ2V2,0,system
12/31/2017,B-Y6J2QG,0,system
12/31/2017,B-7PFB78,0,system
12/31/2017,B-JS2LBB,0,system
12/31/2017,B-9KROIO,0,system
12/31/2017,B-JRBLOP,0,system
12/31/2017,B-6R5YMI,0,system
12/31/2017,B-GFVBLE,0,system
12/31/2017,B-ZWRIDU,0,system
12/31/2017,B-QF6194,0,archive
12/31/2017,B-CN03FL,0,system
12/31/2017,B-3C5B0M,0,system
12/31/2017,B-3LE6FV,0,archive
12/31/2018,A-D1XPP4,0,system
12/31/2018,A-SE4QSN,0,system
12/31/2018,A-DT5C43,0,system
12/31/2018,A-Y21HNQ,0,system
12/31/2018,A-OL6NCQ,0,system
12/31/2018,A-7PF3WZ,0,system
12/31/2018,A-IYWF3H,0,system
12/31/2018,A-UQSUBF,0,archive
12/31/2018,A-UWUTDU,0,system
12/31/2018,A-94BI3C,0,system
12/31/2018,A-9XOOP3,0,system
12/31/2018,A-ZF6S7F,0,system
12/31/2018,a-vn8dme,0,archive
12/31/2018,A-J2JZ2Q,0,system
12/31/2018,A-ZL3UTG,0,system
12/31/2018,A-FVDXWD,0,system
12/31/2018,A-YDGV2G,0,archive
12/31/2018,A-F8PRQ2,0,manual
12/31/2018,A-TR3J8L,0,system
12/31/2018,A-TFKTLD,0,system
12/31/2018,A-W69IIB,0,system
12/31/2018,A-H8WKWS,0,archive
12/31/2018,A-89F6D0,0,system
12/31/2018,A-MXON5D,0,system
12/31/2018,A-C36F0G,0,archive
12/31/2018,A-RSPF7A,0,system
12/31/2018,A-7Y1UPH,0,manual
12/31/2018,A-U7CO9K,0,system
12/31/2018,A-RAVTFW,0,system
12/31/2018,A-G702PQ,0,system
12/31/2018,A-QIMT1V,0,manual
12/31/2018,A-EX85JQ,0,manual
12/31/2018,A-5CRVMF,0,system
12/31/2018,A-FKUFQE,0,system
12/31/2018,A-SY2O3L,0,system
12/31/2018,A-6IIIXU,0,system
12/31/2018,A-O7YD44,0,system
12/31/2018,A-W20E3T,0,system
12/31/2018,A-IJCFPR,0,system
12/31/2018,A-PNGYIK,0,system
12/31/2018,A-84RXH2,0,system
12/31/2018,A-VZS47E,0,system
12/31/2018,A-0E88G2,0,system
12/31/2018,A-ZVBDSW,0,system
12/31/2018,A-0172SR,0,system
12/31/2018,a-rx0p71,0,system
12/31/2018,A-2NTLLF,0,system
12/31/2018,A-GT87M2,0,system
12/31/2018,A-PEJ45W,0,system
12/31/2018,A-03PK8Q,0,system
12/31/2018,B-O9B5YK,0,system
12/31/2018,B-5BIIQF,0,system
12/31/2018,B-AAFB3V,0,manual
12/31/2018,B-87E14Z,1,system
12/31/2018,B-QF30BG,0,system
12/31/2018,B-CWABH5,0,system
12/31/2018,B-VQT2JW,0,system
12/31/2018,B-TZJXP7,,system
12/31/2018,B-9E8KDK,0,system
12/31/2018,B-4H8VVL,0,system
12/31/2018,B-MUVZTX,0,system
12/31/2018,B-TWSM8S,0,system
12/31/2018,B-J2ILS4,0,system
12/31/2018,B-CKUMRG,0,system
12/31/2018,B-ONZFIV,0,system
12/31/2018,B-PL1YFZ,0,system
12/31/2018,B-QFZFP4,0,system
12/31/2018,B-SQ4OLC,0,system
12/31/2018,B-I67BWI,0,system
12/31/2018,B-JI444W,0,archive
12/31/2018,B-0T5M74,0,manual
12/31/2018,B-KVE4NM,,manual
12/31/2018,B-WWOGAM,0,system
12/31/2018,B-FVUAOK,0,system
12/31/2018,B-91X6SZ,0,system
12/31/2018,B-3PXT8X,0,manual
12/31/2018,B-WMAEKB,0,manual
12/31/2018,B-IOC2XD,0,manual
12/31/2018,B-BN8BND,0,system
12/31/2018,B-O2NB6I,0,system
12/31/2018,B-TB1OZ6,0,system
12/31/2018,B-6KZVQO,0,system
12/31/2018, B-QZP3T9,0,system
12/31/2018,B-4Z0VCO,0,system
12/31/2018,B-MHTAKQ,0,manual
12/31/2018,B-ST9KM6,0,manual
12/31/2018,B-HVWXAK,0,system
12/31/2018,B-CUJ2V2,0,system
12/31/2018,B-Y6J2QG,0,system
12/31/2018,B-7PFB78,0,system
12/31/2018,B-JS2LBB,0,system
12/31/2018,B-9KROIO,0,manual
12/31/2018,B-JRBLOP,0,system
12/31/2018,B-6R5YMI,0,system
12/31/2018,B-GFVBLE,0,system
12/31/2018,B-ZWRIDU,0,system
12/31/2018,B-QF6194,1,system
12/31/2018,B-CN03FL,0,system
12/31/2018,B-3C5B0M,0,system
12/31/2018,B-3LE6FV,0,system
12/31/2019,A-D1XPP4,0,system
12/31/2019,A-SE4QSN,0,system
12/31/2019,ADT5C43,0,system
12/31/2019,A-Y21HNQ,0,system
12/31/2019,A-OL6NCQ,0,system
12/31/2019,A-7PF3WZ,0,archive
12/31/2019,a-iywf3h,0,manual
12/31/2019,A-UQSUBF,0,system
12/31/2019,A-UWUTDU,0,system
12/31/2019,A-94BI3C,0,system
12/31/2019,A-9XOOP3,0,system
12/31/2019,A-ZF6S7F,0,archive
12/31/2019,A-VN8DME ,0,system
12/31/2019,A-J2JZ2Q,0,system
12/31/2019,A-ZL3UTG,0,system
12/31/2019,A-FVDXWD,0,system
12/31/2019,a-ydgv2g,0,system
12/31/2019,A-F8PRQ2,0,archive
12/31/2019,A-TR3J8L,0,system
12/31/2019,A-TFKTLD,0,system
12/31/2019,A-W69IIB,0,system
12/31/2019,A-H8WKWS,0,system
12/31/2019,A-89F6D0,0,system
12/31/2019,A-MXON5D,0,system
12/31/2019,A-C36F0G,0,system
12/31/2019,A-RSPF7A,0,system
12/31/2019,A-7Y1UPH,0,manual
12/31/2019,A-U7CO9K,0,manual
12/31/2019,A-RAVTFW,0,system
12/31/2019,A-G702PQ,0,manual
12/31/2019,A-QIMT1V,0,system
12/31/2019,A-EX85JQ,0,system
12/31/2019,A-5CRVMF,0,system
12/31/2019,A-FKUFQE,0,system
12/31/2019,A-SY2O3L,0,system
12/31/2019,A-6IIIXU,,system
12/31/2019,A-O7YD44,1,manual
12/31/2019, A-W20E3T,0,system
12/31/2019,A-IJCFPR,0,system
12/31/2019,A-PNGYIK,0,system
12/31/2019,A-84RXH2,0,manual
12/31/2019,A-VZS47E,0,manual
12/31/2019,A-0E88G2,0,system
12/31/2019,a-zvbdsw,0,system
12/31/2019,A-0172SR,,system
12/31/2019,A-RX0P71,0,system
12/31/2019,A-2NTLLF,1,system
12/31/2019,A-GT87M2,0,archive
12/31/2019,A-PEJ45W,0,system
12/31/2019,A-03PK8Q,0,system
12/31/2019,B-O9B5YK,0,manual
12/31/2019,B-5BIIQF,0,system
12/31/2019,B-AAFB3V,0,system
12/31/2019,b-87e14z,0,manual
12/31/2019,B-QF30BG,0,archive
12/31/2019,B-CWABH5,0,system
12/31/2019,B-VQT2JW,0,system
12/31/2019,B-TZJXP7,0,manual
12/31/2019,B-9E8KDK,0,manual
12/31/2019,B-4H8VVL,0,manual
12/31/2019,B-MUVZTX,0,manual
12/31/2019,B-TWSM8S,0,system
12/31/2019,B-J2ILS4,0,system
12/31/2019,B-CKUMRG,0,system
12/31/2019,B-ONZFIV,0,system
12/31/2019,B-PL1YFZ,0,system
12/31/2019,B-QFZFP4,0,archive
12/31/2019,B-SQ4OLC,,system
12/31/2019,B-I67BWI,0,system
12/31/2019,B-JI444W,0,system
12/31/2019,B-0T5M74,1,archive
12/31/2019,B-KVE4NM,0,manual
12/31/2019,B-WWOGAM,0,system
12/31/2019,B-FVUAOK,0,system
12/31/2019,B-91X6SZ,0,manual
12/31/2019,B-3PXT8X,0,system
12/31/2019,B-WMAEKB,0,system
12/31/2019,B-IOC2XD,0,system
12/31/2019,B-BN8BND,0,system
12/31/2019,B-O2NB6I,0,system
12/31/2019,B-TB1OZ6,0,system
12/31/2019,B-6KZVQO,0,manual
12/31/2019,B-QZP3T9,0,manual
12/31/2019,B-4Z0VCO,0,archive
12/31/2019,B-MHTAKQ,0,system
12/31/2019,B-ST9KM6,0,archive
12/31/2019,B-HVWXAK,0,system
12/31/2019,B-CUJ2V2,0,system
