date,entity_code,stock_return,entity_name,industry,region,lgd,base_pd_hint,size_bucket,analyst_note,region_note,irrelevant_score,industry_return
2023-07-02,A-O7YD44,-0.0011315283164492,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0059192356078877
2023-07-03,A-O7YD44,-0.0130939838184835,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0129147428931849
2023-07-04,A-O7YD44,-0.0470036393964455,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0059447370318295
2023-07-06,A-O7YD44,-0.0137908675419975,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0109728818553052
2023-07-07,A-O7YD44,0.0129172228167443,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0123273288576237
2023-07-08,A-O7YD44,0.0676439827451678,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0228342699026729
2023-07-09,A-O7YD44,-0.0150094753529706,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0003405970126323
2023-07-11,A-O7YD44,0.0155053621652657,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0062285784732328
2023-07-12,A-O7YD44,-0.0181553255548351,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0097310108888159
2023-08-02,A-O7YD44,0.0112037798069321,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0092798362464112
2023-08-03,A-O7YD44,0.0372499452218235,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0208683193039477
2023-08-05,A-O7YD44,0.0275669412691203,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0114388322702814
2023-08-06,A-O7YD44,-0.0043990738006692,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2023-08-08,A-O7YD44,-0.0136521570065342,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0236097186775479
2023-08-09,A-O7YD44,0.0203483340402674,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0064004338237815
2023-08-12,A-O7YD44,0.0278851900781547,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0012751132084212
2023-09-01,A-O7YD44,0.0107222157824875,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0028072778987434
2023-09-02,A-O7YD44,0.0145636947963247,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0006375854291456
2023-09-05,A-O7YD44,0.0077347339693291,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0017283497078778
2023-09-06,A-O7YD44,0.0176200113486523,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0220757388053734
2023-09-08,A-O7YD44,-0.02251431082875,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.000360267098524
2023-09-10,A-O7YD44,0.003001868035555,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0044534554665914
2023-09-11,A-O7YD44,-0.0045347369087192,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0170962095968086
2023-10-01,A-O7YD44,-0.0135616445711671,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2023-10-02,A-O7YD44,-0.0373661472629646,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0174617482158902
2023-10-04,A-O7YD44,-0.0039805851007699,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0123674457566057
2023-10-05,A-O7YD44,-0.0229179072328352,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0089779088952912
2023-10-07,A-O7YD44,-0.0107213423767802,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0008823089605286
2023-10-08,A-O7YD44,-0.0057776831132648,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0035235041026323
2023-10-10,A-O7YD44,0.0173765688218471,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0096668946005988
2023-10-11,A-O7YD44,,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0164811578895675
2023-11-01,A-O7YD44,-0.0372158823150467,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0065253936256369
2023-11-04,A-O7YD44,-0.0028380618123105,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0027366377005792
2023-11-05,A-O7YD44,-0.0106053433812539,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0127068674337161
2023-11-07,A-O7YD44,-0.0043095775748007,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0034596786245572
2023-11-08,A-O7YD44,-0.0099796854574299,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0045561109725741
2023-11-09,A-O7YD44,0.0214375392926333,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0178392467712947
2023-11-10,A-O7YD44,-0.0061023035642464,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0026612362117636
2023-11-12,A-O7YD44,-0.0270346635693508,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0070551833941544
2023-12-01,A-O7YD44,0.0140731170681698,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0028247537848402
2023-12-04,A-O7YD44,0.002543931026071,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0061561164120887
2023-12-05,A-O7YD44,0.003228270918021,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0074115114163987
2023-12-06,A-O7YD44,-0.0082636742317649,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.000368864994482
2023-12-07,A-O7YD44,-0.0093407036153394,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0094719233059815
2023-12-09,A-O7YD44,0.0288959190000275,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0121960882384638
2023-12-10,A-O7YD44,0.0172451444719211,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0193149450694736
2023-12-12,A-O7YD44,0.0091551912982831,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0227991696102185
2024-01-01,A-O7YD44,-0.0082168261421434,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0103755049215643
2024-01-02,A-O7YD44,-0.0043362567114525,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0019461776640271
2024-01-03,A-O7YD44,-0.0055167983251386,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0047752566809717
2024-01-04,A-O7YD44,0.003055478978576,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0113645342914747
2024-01-05,A-O7YD44,,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0082010083557506
2024-01-07,A-O7YD44,-0.0172980574810637,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0054383829906348
2024-01-08,A-O7YD44,0.0179095330194575,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0059955711623381
2024-01-10,A-O7YD44,0.0138149783524368,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0049569020264848
2024-01-11,A-O7YD44,0.0277006011011192,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0109826633617113
2024-02-01,A-O7YD44,0.0348772216323428,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2024-02-02,A-O7YD44,0.0061712500425264,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0127476814425111
2024-02-04,A-O7YD44,0.0205146306041307,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0200885134427899
2024-02-05,A-O7YD44,-0.0143102155011656,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0169457852107153
2024-02-07,A-O7YD44,-0.0088300112503159,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0091971866438974
2024-02-08,A-O7YD44,0.0153497104297496,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0083072795979737
2024-02-09,A-O7YD44,0.0128054227288021,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2024-02-10,A-O7YD44,0.0132651718323964,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0109255849512254
2024-02-12,A-O7YD44,0.031316116586142,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0079793746303652
2024-03-01,A-O7YD44,-0.0270999688869963,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0082212033552013
2024-03-04,A-O7YD44,-0.0016678987992232,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.007997101619022
2024-03-06,A-O7YD44,-0.0337053757072354,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.034138220441208
2024-03-07,A-O7YD44,-0.0255248783733102,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0045236496555645
2024-03-09,A-O7YD44,0.0064289592292567,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0011047945177527
2024-03-10,A-O7YD44,-0.0114239330808578,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2024-03-12,A-O7YD44,0.0023940937492272,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0001896918870094
2024-04-01,A-O7YD44,-0.002425161119924,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2024-04-03,A-O7YD44,-0.0179969766386964,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0113653022468126
2024-04-04,A-O7YD44,0.0118602578743533,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.002737521828367
2024-04-06,A-O7YD44,-0.0114143330991313,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0011602479740776
2024-04-07,A-O7YD44,-0.0240693836661461,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0015665023297041
2024-04-09,A-O7YD44,0.0056279371831029,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0133527707966861
2024-04-10,A-O7YD44,-0.0157168791428343,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0038416028098
2024-04-11,A-O7YD44,-0.0019556776862595,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0035218367519698
2024-04-12,A-O7YD44,-0.0124644657076671,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2024-05-01,A-O7YD44,0.0303878044206804,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0267276905287188
2024-05-02,A-O7YD44,0.0132682140065527,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0192631015219625
2024-05-03,A-O7YD44,-0.0038928736452676,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0166681081143982
2024-05-04,A-O7YD44,0.0328164021892899,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0016615975741671
2024-05-06,A-O7YD44,0.0079223594056802,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2024-05-07,A-O7YD44,-0.0154840494145064,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2024-05-08,A-O7YD44,-0.0244135191659019,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0028902543869174
2024-05-09,A-O7YD44,-0.0220965682817018,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0089817607318506
2024-05-12,A-O7YD44,-0.0084399941037854,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.006808351998664
2024-06-02,A-O7YD44,0.0291381046012548,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0077748599368057
2024-06-03,A-O7YD44,-0.0039077805506327,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0118159856546463
2024-06-05,A-O7YD44,0.014692671760098,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2024-06-06,A-O7YD44,0.0018789692972195,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0134824822798138
2024-06-08,A-O7YD44,-0.0023724508922949,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0075227334994077
2024-06-11,A-O7YD44,0.016586831309112,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0106361090803338
2024-06-12,A-O7YD44,0.0134426062428595,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0040159843329685
2024-07-02,A-O7YD44,0.0215835158015065,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0050927404354164
2024-07-03,A-O7YD44,-0.008473787681664,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0042777028938851
2024-07-05,A-O7YD44,,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0076689215491877
2024-07-06,A-O7YD44,-0.0372100057021494,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0010106658089698
2024-07-08,A-O7YD44,0.0199889168985855,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0118376538487009
2024-07-10,A-O7YD44,-0.0024119401847613,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0018998803686923
2024-07-11,A-O7YD44,0.0033135122726075,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0128766270323705
2024-08-01,A-O7YD44,-0.0183366551133363,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0261105218896889
2024-08-02,A-O7YD44,0.0283152763964956,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0096497924526263
2024-08-03,A-O7YD44,-0.0167231270144179,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0121322056174918
2024-08-04,A-O7YD44,-0.0014333774248958,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0177944338355081
2024-08-07,A-O7YD44,0.016523494493803,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0041785003416043
2024-08-08,A-O7YD44,0.0134530678825926,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0115829181514096
2024-08-10,A-O7YD44,-0.0271873679101981,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0037893104120772
2024-09-01,A-O7YD44,,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0149825016114716
2024-09-02,A-O7YD44,-0.0240916844927307,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0056453627297821
2024-09-04,A-O7YD44,-0.016905508999155,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0003092057209492
2024-09-05,A-O7YD44,-0.0287766109000008,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0060223787777324
2024-09-07,A-O7YD44,-0.0042685153914746,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.010663705996628
2024-09-08,A-O7YD44,-0.0015719083193824,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0015044258337609
2024-09-09,A-O7YD44,-0.0384881332637258,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.007249856628167
2024-09-10,A-O7YD44,-0.0101690826876154,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0052594019589179
2024-09-12,A-O7YD44,0.0170212353465583,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0013005329903186
2024-10-01,A-O7YD44,0.0180557881611618,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2024-10-04,A-O7YD44,-0.0048553252130583,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0116348813261991
2024-10-06,A-O7YD44,-0.0085851887826606,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0021430324074208
2024-10-07,A-O7YD44,-0.0073549067408487,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0192035128019793
2024-10-09,A-O7YD44,0.0133473381634193,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2024-10-10,A-O7YD44,-0.0145151429373777,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0077580850076411
2024-10-12,A-O7YD44,0.0463832361555225,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2024-11-01,A-O7YD44,0.0123233761303623,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2024-11-03,A-O7YD44,0.005705913188869,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0171219439436232
2024-11-04,A-O7YD44,0.0263601231713738,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0002638743254204
2024-11-06,A-O7YD44,-0.0355162052363463,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0128324146364097
2024-11-07,A-O7YD44,0.0027962542360467,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.010869527810324
2024-11-09,A-O7YD44,0.0022400638563128,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0173710282258922
2024-11-10,A-O7YD44,-0.0011364813580112,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0143247847333934
2024-11-11,A-O7YD44,0.0020925523679606,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0172595237369865
2024-11-12,A-O7YD44,-0.0033118486362762,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0187427858203587
2024-12-01,A-O7YD44,0.0058742247103079,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2024-12-02,A-O7YD44,0.023253492511525,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0244476763853099
2024-12-03,A-O7YD44,0.0123437833922612,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0076902112696343
2024-12-04,A-O7YD44,-0.0145715232880253,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0146891003397344
2024-12-06,A-O7YD44,0.0097743654010249,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0156791563834188
2024-12-07,A-O7YD44,0.004518884539425,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0081285198862917
2024-12-08,A-O7YD44,-0.020829840929945,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2024-12-09,A-O7YD44,,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0031207869968064
2024-12-11,A-O7YD44,-0.0128095327905955,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0088086954191813
2025-01-01,A-O7YD44,0.0258894080457862,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0040389243019313
2025-01-04,A-O7YD44,0.016024808505249,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0238663514233257
2025-01-05,A-O7YD44,0.0067467812763442,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0069790073752749
2025-01-07,A-O7YD44,0.0258561514974535,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0096219712289246
2025-01-08,A-O7YD44,0.0209892086904033,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0105578088644496
2025-01-09,A-O7YD44,-0.0028033880799463,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2025-01-10,A-O7YD44,0.0567220602521637,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0100992546753692
2025-01-12,A-O7YD44,0.0034367623343366,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0033863437893976
2025-02-01,A-O7YD44,0.0292076953139481,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2025-02-04,A-O7YD44,0.0612347814796033,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0365811489813276
2025-02-06,A-O7YD44,,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0005529602076241
2025-02-09,A-O7YD44,0.0056004133241935,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0021873458027918
2025-02-10,A-O7YD44,0.0316752659899532,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0128222583263302
2025-02-12,A-O7YD44,-0.0172947741200347,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0026471166291688
2025-03-01,A-O7YD44,-0.0375887128812965,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0066005563037217
2025-03-02,A-O7YD44,-0.0134556699724676,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0054941552034284
2025-03-04,A-O7YD44,0.009892894158744,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0032623202210721
2025-03-07,A-O7YD44,-0.0108136163978475,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0043263144974688
2025-03-09,A-O7YD44,-0.0201838060427122,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0269105665309313
2025-03-10,A-O7YD44,-0.0138081028619228,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0147715335897255
2025-03-11,A-O7YD44,0.0177538440036355,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2025-03-12,A-O7YD44,0.0174363715806175,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0112637381058377
2025-04-02,A-O7YD44,0.0301110896582962,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.00358947383386
2025-04-03,A-O7YD44,0.0059492523398793,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0072958487462298
2025-04-04,A-O7YD44,-0.0121734041285078,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0046679067207236
2025-04-06,A-O7YD44,0.0016918587092183,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0183184481974437
2025-04-07,A-O7YD44,-0.0301560037086184,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0133838372809235
2025-04-08,A-O7YD44,0.0100658698941188,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0078399411625386
2025-04-09,A-O7YD44,-0.0248706954664529,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0109398895694683
2025-04-11,A-O7YD44,-0.0151222755785797,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0002530604133823
2025-04-12,A-O7YD44,-0.0211740708003443,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2025-05-02,A-O7YD44,-0.0218223291061914,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0025908564949908
2025-05-03,A-O7YD44,-0.0121131692642011,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.00606686175451
2025-05-05,A-O7YD44,-0.0399902604039564,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.00847882823129
2025-05-06,A-O7YD44,-0.03311919994965,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0106371342459794
2025-05-08,A-O7YD44,-0.0199069443043247,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0094866941709183
2025-05-09,A-O7YD44,-0.0400465315900246,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0151822149727439
2025-05-11,A-O7YD44,0.0087667743007143,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.008650284141478
2025-05-12,A-O7YD44,-0.0150367247905632,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0003015667345061
2025-06-01,A-O7YD44,0.040436016595996,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0128862712428963
2025-06-02,A-O7YD44,-0.0012371517456865,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,
2025-06-05,A-O7YD44,-0.0321026282688937,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0161446099702318
2025-06-08,A-O7YD44,-0.0111590029518424,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0035578472668993
2025-06-10,A-O7YD44,0.0139969981372555,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0202534547427589
2025-06-11,A-O7YD44,0.0084992840481059,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,0.0088547044735975
2025-07-01,A-O7YD44,-0.0178188394923564,Company_A_37,A,South America,0.3611655452468417,0.0176423759627502,Large,,legacy,67,-0.0243367391560578
