year,entity_code,date,date_parsed,default_event,source_flag
2010,A-W20E3T,12/31/2010,2010-12-31,0.0,system
2010,A-W69IIB,12/31/2010,2010-12-31,0.0,manual
2010,A-Y21HNQ,12/31/2010,2010-12-31,0.0,system
2010,A-YDGV2G,12/31/2010,2010-12-31,0.0,system
2010,A-ZL3UTG,12/31/2010,2010-12-31,0.0,system
2010,A-ZVBDSW,12/31/2010,2010-12-31,0.0,system
2010,B-0T5M74,12/31/2010,2010-12-31,0.0,system
2010,B-3LE6FV,12/31/2010,2010-12-31,0.0,archive
2010,B-3PXT8X,12/31/2010,2010-12-31,0.0,system
2010,B-4H8VVL,12/31/2010,2010-12-31,0.0,system
2010,B-4Z0VCO,12/31/2010,2010-12-31,0.0,system
2010,B-5BIIQF,12/31/2010,2010-12-31,1.0,archive
2010,B-6KZVQO,12/31/2010,2010-12-31,0.0,system
2010,B-6R5YMI,12/31/2010,2010-12-31,0.0,system
2010,B-7PFB78,12/31/2010,2010-12-31,0.0,manual
2010,B-87E14Z,12/31/2010,2010-12-31,0.0,system
2010,B-91X6SZ,12/31/2010,2010-12-31,0.0,archive
2010,B-9E8KDK,12/31/2010,2010-12-31,0.0,system
2010,B-9KROIO,12/31/2010,2010-12-31,0.0,system
2010,B-AAFB3V,12/31/2010,2010-12-31,0.0,system
2010,B-BN8BND,12/31/2010,2010-12-31,0.0,system
2010,B-CKUMRG,12/31/2010,2010-12-31,1.0,system
2010,B-CN03FL,12/31/2010,2010-12-31,0.0,system
2010,B-CUJ2V2,12/31/2010,2010-12-31,0.0,system
2010,B-CWABH5,12/31/2010,2010-12-31,0.0,system
2010,B-FVUAOK,12/31/2010,2010-12-31,0.0,system
2010,B-GFVBLE,12/31/2010,2010-12-31,0.0,system
2010,B-HVWXAK,12/31/2010,2010-12-31,0.0,system
2010,B-I67BWI,12/31/2010,2010-12-31,0.0,system
2010,B-IOC2XD,12/31/2010,2010-12-31,0.0,system
2010,B-J2ILS4,12/31/2010,2010-12-31,0.0,system
2010,B-JI444W,12/31/2010,2010-12-31,0.0,manual
2010,B-JRBLOP,12/31/2010,2010-12-31,0.0,system
2010,B-JS2LBB,12/31/2010,2010-12-31,0.0,system
2010,B-KVE4NM,12/31/2010,2010-12-31,0.0,system
2010,B-MHTAKQ,12/31/2010,2010-12-31,0.0,system
2010,B-MUVZTX,12/31/2010,2010-12-31,0.0,archive
2010,B-O9B5YK,12/31/2010,2010-12-31,0.0,system
2010,B-ONZFIV,12/31/2010,2010-12-31,1.0,manual
2010,B-PL1YFZ,12/31/2010,2010-12-31,0.0,manual
2010,B-QF30BG,12/31/2010,2010-12-31,0.0,system
2010,B-QF6194,12/31/2010,2010-12-31,0.0,system
2010,B-QFZFP4,12/31/2010,2010-12-31,0.0,system
2010,B-QZP3T9,12/31/2010,2010-12-31,0.0,system
2010,B-SQ4OLC,12/31/2010,2010-12-31,0.0,system
2010,B-ST9KM6,12/31/2010,2010-12-31,0.0,manual
2010,B-TB1OZ6,12/31/2010,2010-12-31,0.0,system
2010,B-TWSM8S,12/31/2010,2010-12-31,0.0,archive
2010,B-TZJXP7,12/31/2010,2010-12-31,0.0,manual
2010,B-VQT2JW,12/31/2010,2010-12-31,0.0,system
2010,B-WMAEKB,12/31/2010,2010-12-31,0.0,manual
2010,B-WWOGAM,12/31/2010,2010-12-31,0.0,system
2010,B-Y6J2QG,12/31/2010,2010-12-31,0.0,system
2010,B-ZWRIDU,12/31/2010,2010-12-31,0.0,manual
2011,A-0172SR,12/31/2011,2011-12-31,0.0,manual
2011,A-03PK8Q,12/31/2011,2011-12-31,0.0,system
2011,A-0E88G2,12/31/2011,2011-12-31,0.0,system
2011,A-2NTLLF,12/31/2011,2011-12-31,0.0,system
2011,A-5CRVMF,12/31/2011,2011-12-31,0.0,system
2011,A-6IIIXU,12/31/2011,2011-12-31,0.0,manual
2011,A-7PF3WZ,12/31/2011,2011-12-31,0.0,manual
2011,A-7Y1UPH,12/31/2011,2011-12-31,0.0,system
2011,A-84RXH2,12/31/2011,2011-12-31,0.0,system
2011,A-89F6D0,12/31/2011,2011-12-31,1.0,system
2011,A-94BI3C,12/31/2011,2011-12-31,0.0,system
2011,A-9XOOP3,12/31/2011,2011-12-31,0.0,archive
2011,A-C36F0G,12/31/2011,2011-12-31,0.0,archive
2011,A-D1XPP4,12/31/2011,2011-12-31,0.0,system
2011,A-DT5C43,12/31/2011,2011-12-31,0.0,system
2011,A-EX85JQ,12/31/2011,2011-12-31,0.0,system
2011,A-F8PRQ2,12/31/2011,2011-12-31,0.0,system
2011,A-FKUFQE,12/31/2011,2011-12-31,0.0,system
2011,A-FVDXWD,12/31/2011,2011-12-31,0.0,archive
2011,A-G702PQ,12/31/2011,2011-12-31,1.0,system
2011,A-GT87M2,12/31/2011,2011-12-31,0.0,system
2011,A-H8WKWS,12/31/2011,2011-12-31,0.0,system
2011,A-IJCFPR,12/31/2011,2011-12-31,0.0,system
2011,A-IYWF3H,12/31/2011,2011-12-31,0.0,system
2011,A-J2JZ2Q,12/31/2011,2011-12-31,0.0,system
2011,A-MXON5D,12/31/2011,2011-12-31,0.0,system
2011,A-OL6NCQ,12/31/2011,2011-12-31,0.0,system
2011,A-PEJ45W,12/31/2011,2011-12-31,1.0,system
2011,A-PNGYIK,12/31/2011,2011-12-31,0.0,system
2011,A-QIMT1V,12/31/2011,2011-12-31,0.0,system
2011,A-RAVTFW,12/31/2011,2011-12-31,0.0,system
2011,A-RSPF7A,12/31/2011,2011-12-31,0.0,system
2011,A-RX0P71,12/31/2011,2011-12-31,0.0,system
2011,A-SE4QSN,12/31/2011,2011-12-31,0.0,system
2011,A-SY2O3L,12/31/2011,2011-12-31,0.0,system
2011,A-TFKTLD,12/31/2011,2011-12-31,0.0,manual
2011,A-TR3J8L,12/31/2011,2011-12-31,0.0,system
2011,A-U7CO9K,12/31/2011,2011-12-31,0.0,system
2011,A-UQSUBF,12/31/2011,2011-12-31,0.0,system
2011,A-UWUTDU,12/31/2011,2011-12-31,0.0,system
2011,A-VN8DME,12/31/2011,2011-12-31,0.0,system
2011,A-VZS47E,12/31/2011,2011-12-31,1.0,system
2011,A-W20E3T,12/31/2011,2011-12-31,0.0,system
2011,A-W69IIB,12/31/2011,2011-12-31,0.0,system
2011,A-Y21HNQ,12/31/2011,2011-12-31,0.0,archive
2011,A-YDGV2G,12/31/2011,2011-12-31,0.0,system
2011,A-ZF6S7F,12/31/2011,2011-12-31,0.0,system
2011,A-ZL3UTG,12/31/2011,2011-12-31,0.0,manual
2011,A-ZVBDSW,12/31/2011,2011-12-31,0.0,archive
2011,B-0T5M74,12/31/2011,2011-12-31,0.0,manual
2011,B-3C5B0M,12/31/2011,2011-12-31,0.0,system
2011,B-3LE6FV,12/31/2011,2011-12-31,0.0,manual
2011,B-3PXT8X,12/31/2011,2011-12-31,0.0,manual
2011,B-4H8VVL,12/31/2011,2011-12-31,0.0,system
2011,B-4Z0VCO,12/31/2011,2011-12-31,0.0,system
2011,B-5BIIQF,12/31/2011,2011-12-31,0.0,system
2011,B-6KZVQO,12/31/2011,2011-12-31,0.0,system
2011,B-6R5YMI,12/31/2011,2011-12-31,0.0,manual
2011,B-7PFB78,12/31/2011,2011-12-31,0.0,system
2011,B-87E14Z,12/31/2011,2011-12-31,0.0,system
2011,B-91X6SZ,12/31/2011,2011-12-31,0.0,system
2011,B-9E8KDK,12/31/2011,2011-12-31,0.0,system
2011,B-9KROIO,12/31/2011,2011-12-31,0.0,system
2011,B-AAFB3V,12/31/2011,2011-12-31,0.0,system
2011,B-BN8BND,12/31/2011,2011-12-31,0.0,system
2011,B-CKUMRG,12/31/2011,2011-12-31,0.0,system
2011,B-CN03FL,12/31/2011,2011-12-31,0.0,system
2011,B-CUJ2V2,12/31/2011,2011-12-31,0.0,system
2011,B-CWABH5,12/31/2011,2011-12-31,0.0,system
2011,B-FVUAOK,12/31/2011,2011-12-31,0.0,archive
2011,B-GFVBLE,12/31/2011,2011-12-31,0.0,system
2011,B-HVWXAK,12/31/2011,2011-12-31,0.0,system
2011,B-I67BWI,12/31/2011,2011-12-31,0.0,system
2011,B-IOC2XD,12/31/2011,2011-12-31,0.0,system
2011,B-J2ILS4,12/31/2011,2011-12-31,0.0,system
2011,B-JI444W,12/31/2011,2011-12-31,0.0,system
2011,B-JRBLOP,12/31/2011,2011-12-31,0.0,manual
2011,B-JS2LBB,12/31/2011,2011-12-31,0.0,archive
2011,B-KVE4NM,12/31/2011,2011-12-31,0.0,archive
2011,B-MHTAKQ,12/31/2011,2011-12-31,1.0,system
2011,B-MUVZTX,12/31/2011,2011-12-31,0.0,manual
2011,B-O2NB6I,12/31/2011,2011-12-31,0.0,system
2011,B-O9B5YK,12/31/2011,2011-12-31,0.0,system
2011,B-ONZFIV,12/31/2011,2011-12-31,0.0,system
2011,B-PL1YFZ,12/31/2011,2011-12-31,0.0,system
2011,B-QFZFP4,12/31/2011,2011-12-31,0.0,system
2011,B-QZP3T9,12/31/2011,2011-12-31,0.0,system
2011,B-SQ4OLC,12/31/2011,2011-12-31,0.0,system
2011,B-ST9KM6,12/31/2011,2011-12-31,0.0,system
2011,B-TB1OZ6,12/31/2011,2011-12-31,0.0,system
2011,B-TWSM8S,12/31/2011,2011-12-31,0.0,system
2011,B-TZJXP7,12/31/2011,2011-12-31,0.0,system
2011,B-VQT2JW,12/31/2011,2011-12-31,0.0,archive
2011,B-WMAEKB,12/31/2011,2011-12-31,0.0,system
2011,B-WWOGAM,12/31/2011,2011-12-31,0.0,system
2011,B-Y6J2QG,12/31/2011,2011-12-31,0.0,system
2011,B-ZWRIDU,12/31/2011,2011-12-31,0.0,system
2012,A-0172SR,12/31/2012,2012-12-31,0.0,manual
2012,A-03PK8Q,12/31/2012,2012-12-31,0.0,system
2012,A-0E88G2,12/31/2012,2012-12-31,0.0,system
2012,A-2NTLLF,12/31/2012,2012-12-31,0.0,system
2012,A-5CRVMF,12/31/2012,2012-12-31,0.0,manual
2012,A-6IIIXU,12/31/2012,2012-12-31,0.0,system
2012,A-7PF3WZ,12/31/2012,2012-12-31,0.0,system
2012,A-7Y1UPH,12/31/2012,2012-12-31,0.0,archive
2012,A-84RXH2,12/31/2012,2012-12-31,0.0,system
2012,A-89F6D0,12/31/2012,2012-12-31,0.0,manual
2012,A-94BI3C,12/31/2012,2012-12-31,0.0,manual
2012,A-9XOOP3,12/31/2012,2012-12-31,0.0,system
2012,A-C36F0G,12/31/2012,2012-12-31,0.0,system
2012,A-D1XPP4,12/31/2012,2012-12-31,0.0,system
2012,A-DT5C43,12/31/2012,2012-12-31,0.0,archive
2012,A-F8PRQ2,12/31/2012,2012-12-31,0.0,system
2012,A-FKUFQE,12/31/2012,2012-12-31,0.0,system
2012,A-FVDXWD,12/31/2012,2012-12-31,0.0,archive
2012,A-G702PQ,12/31/2012,2012-12-31,0.0,archive
2012,A-GT87M2,12/31/2012,2012-12-31,0.0,archive
2012,A-H8WKWS,12/31/2012,2012-12-31,0.0,system
2012,A-IJCFPR,12/31/2012,2012-12-31,0.0,system
2012,A-IYWF3H,12/31/2012,2012-12-31,0.0,manual
2012,A-J2JZ2Q,12/31/2012,2012-12-31,0.0,system
2012,A-MXON5D,12/31/2012,2012-12-31,0.0,system
2012,A-O7YD44,12/31/2012,2012-12-31,0.0,system
2012,A-OL6NCQ,12/31/2012,2012-12-31,0.0,system
2012,A-PEJ45W,12/31/2012,2012-12-31,0.0,system
2012,A-PNGYIK,12/31/2012,2012-12-31,0.0,archive
2012,A-QIMT1V,12/31/2012,2012-12-31,0.0,system
2012,A-RAVTFW,12/31/2012,2012-12-31,0.0,system
2012,A-RSPF7A,12/31/2012,2012-12-31,0.0,system
2012,A-RX0P71,12/31/2012,2012-12-31,0.0,system
2012,A-SE4QSN,12/31/2012,2012-12-31,0.0,system
2012,A-SY2O3L,12/31/2012,2012-12-31,0.0,archive
2012,A-TFKTLD,12/31/2012,2012-12-31,0.0,manual
2012,A-TR3J8L,12/31/2012,2012-12-31,0.0,system
2012,A-U7CO9K,12/31/2012,2012-12-31,0.0,system
2012,A-UQSUBF,12/31/2012,2012-12-31,0.0,system
2012,A-VN8DME,12/31/2012,2012-12-31,0.0,system
2012,A-VZS47E,12/31/2012,2012-12-31,0.0,system
2012,A-W20E3T,12/31/2012,2012-12-31,0.0,system
2012,A-W69IIB,12/31/2012,2012-12-31,0.0,system
2012,A-Y21HNQ,12/31/2012,2012-12-31,0.0,system
2012,A-YDGV2G,12/31/2012,2012-12-31,0.0,archive
2012,A-ZF6S7F,12/31/2012,2012-12-31,0.0,system
2012,A-ZL3UTG,12/31/2012,2012-12-31,1.0,system
2012,A-ZVBDSW,12/31/2012,2012-12-31,0.0,system
2012,B-0T5M74,12/31/2012,2012-12-31,0.0,archive
2012,B-3C5B0M,12/31/2012,2012-12-31,0.0,archive
2012,B-3LE6FV,12/31/2012,2012-12-31,1.0,system
2012,B-3PXT8X,12/31/2012,2012-12-31,0.0,system
2012,B-4H8VVL,12/31/2012,2012-12-31,0.0,system
2012,B-4Z0VCO,12/31/2012,2012-12-31,0.0,system
2012,B-5BIIQF,12/31/2012,2012-12-31,0.0,system
2012,B-6KZVQO,12/31/2012,2012-12-31,0.0,system
2012,B-6R5YMI,12/31/2012,2012-12-31,0.0,system
2012,B-7PFB78,12/31/2012,2012-12-31,0.0,system
2012,B-87E14Z,12/31/2012,2012-12-31,0.0,system
2012,B-91X6SZ,12/31/2012,2012-12-31,0.0,system
2012,B-9E8KDK,12/31/2012,2012-12-31,1.0,archive
2012,B-9KROIO,12/31/2012,2012-12-31,0.0,manual
2012,B-AAFB3V,12/31/2012,2012-12-31,0.0,system
2012,B-BN8BND,12/31/2012,2012-12-31,0.0,system
2012,B-CKUMRG,12/31/2012,2012-12-31,0.0,system
2012,B-CN03FL,12/31/2012,2012-12-31,0.0,system
2012,B-CUJ2V2,12/31/2012,2012-12-31,0.0,system
2012,B-FVUAOK,12/31/2012,2012-12-31,0.0,archive
2012,B-GFVBLE,12/31/2012,2012-12-31,0.0,system
2012,B-HVWXAK,12/31/2012,2012-12-31,0.0,system
2012,B-I67BWI,12/31/2012,2012-12-31,0.0,system
2012,B-IOC2XD,12/31/2012,2012-12-31,0.0,system
2012,B-J2ILS4,12/31/2012,2012-12-31,0.0,system
2012,B-JI444W,12/31/2012,2012-12-31,0.0,system
2012,B-JRBLOP,12/31/2012,2012-12-31,0.0,archive
2012,B-JS2LBB,12/31/2012,2012-12-31,0.0,system
2012,B-KVE4NM,12/31/2012,2012-12-31,0.0,manual
2012,B-MHTAKQ,12/31/2012,2012-12-31,0.0,system
2012,B-MUVZTX,12/31/2012,2012-12-31,0.0,system
2012,B-O2NB6I,12/31/2012,2012-12-31,0.0,system
2012,B-O9B5YK,12/31/2012,2012-12-31,0.0,system
2012,B-ONZFIV,12/31/2012,2012-12-31,0.0,manual
2012,B-PL1YFZ,12/31/2012,2012-12-31,0.0,manual
2012,B-QF30BG,12/31/2012,2012-12-31,0.0,system
2012,B-QF6194,12/31/2012,2012-12-31,0.0,system
2012,B-QFZFP4,12/31/2012,2012-12-31,0.0,system
2012,B-QZP3T9,12/31/2012,2012-12-31,0.0,system
2012,B-SQ4OLC,12/31/2012,2012-12-31,0.0,archive
2012,B-ST9KM6,12/31/2012,2012-12-31,0.0,system
2012,B-TB1OZ6,12/31/2012,2012-12-31,0.0,system
2012,B-TWSM8S,12/31/2012,2012-12-31,0.0,system
2012,B-TZJXP7,12/31/2012,2012-12-31,0.0,system
2012,B-VQT2JW,12/31/2012,2012-12-31,0.0,system
2012,B-WMAEKB,12/31/2012,2012-12-31,0.0,archive
2012,B-WWOGAM,12/31/2012,2012-12-31,0.0,manual
2012,B-Y6J2QG,12/31/2012,2012-12-31,0.0,system
2012,B-ZWRIDU,12/31/2012,2012-12-31,0.0,system
2013,A-0172SR,12/31/2013,2013-12-31,0.0,manual
2013,A-03PK8Q,12/31/2013,2013-12-31,1.0,system
2013,A-0E88G2,12/31/2013,2013-12-31,0.0,system
2013,A-2NTLLF,12/31/2013,2013-12-31,0.0,system
2013,A-5CRVMF,12/31/2013,2013-12-31,0.0,system
2013,A-6IIIXU,12/31/2013,2013-12-31,0.0,manual
2013,A-7PF3WZ,12/31/2013,2013-12-31,0.0,system
2013,A-7Y1UPH,12/31/2013,2013-12-31,0.0,system
2013,A-84RXH2,12/31/2013,2013-12-31,0.0,system
2013,A-89F6D0,12/31/2013,2013-12-31,0.0,system
2013,A-94BI3C,12/31/2013,2013-12-31,0.0,system
2013,A-9XOOP3,12/31/2013,2013-12-31,0.0,system
2013,A-C36F0G,12/31/2013,2013-12-31,0.0,system
2013,A-D1XPP4,12/31/2013,2013-12-31,0.0,system
2013,A-DT5C43,12/31/2013,2013-12-31,0.0,manual
2013,A-EX85JQ,12/31/2013,2013-12-31,0.0,system
2013,A-F8PRQ2,12/31/2013,2013-12-31,0.0,system
2013,A-FKUFQE,12/31/2013,2013-12-31,0.0,system
2013,A-FVDXWD,12/31/2013,2013-12-31,0.0,manual
2013,A-G702PQ,12/31/2013,2013-12-31,0.0,system
2013,A-GT87M2,12/31/2013,2013-12-31,0.0,system
2013,A-H8WKWS,12/31/2013,2013-12-31,0.0,system
2013,A-IJCFPR,12/31/2013,2013-12-31,0.0,system
2013,A-IYWF3H,12/31/2013,2013-12-31,0.0,archive
2013,A-J2JZ2Q,12/31/2013,2013-12-31,0.0,manual
2013,A-MXON5D,12/31/2013,2013-12-31,0.0,manual
2013,A-O7YD44,12/31/2013,2013-12-31,0.0,system
2013,A-OL6NCQ,12/31/2013,2013-12-31,0.0,archive
2013,A-PEJ45W,12/31/2013,2013-12-31,0.0,system
2013,A-PNGYIK,12/31/2013,2013-12-31,0.0,system
2013,A-QIMT1V,12/31/2013,2013-12-31,0.0,system
2013,A-RAVTFW,12/31/2013,2013-12-31,0.0,manual
2013,A-RX0P71,12/31/2013,2013-12-31,0.0,system
2013,A-SE4QSN,12/31/2013,2013-12-31,0.0,system
2013,A-SY2O3L,12/31/2013,2013-12-31,0.0,system
2013,A-TFKTLD,12/31/2013,2013-12-31,0.0,system
2013,A-TR3J8L,12/31/2013,2013-12-31,0.0,manual
2013,A-U7CO9K,12/31/2013,2013-12-31,0.0,system
2013,A-UQSUBF,12/31/2013,2013-12-31,0.0,archive
2013,A-UWUTDU,12/31/2013,2013-12-31,0.0,system
2013,A-VZS47E,12/31/2013,2013-12-31,0.0,system
2013,A-W20E3T,12/31/2013,2013-12-31,0.0,system
2013,A-W69IIB,12/31/2013,2013-12-31,0.0,system
2013,A-Y21HNQ,12/31/2013,2013-12-31,0.0,system
2013,A-YDGV2G,12/31/2013,2013-12-31,0.0,system
2013,A-ZF6S7F,12/31/2013,2013-12-31,0.0,system
2013,A-ZL3UTG,12/31/2013,2013-12-31,0.0,archive
2013,A-ZVBDSW,12/31/2013,2013-12-31,0.0,system
2013,B-0T5M74,12/31/2013,2013-12-31,1.0,system
2013,B-3C5B0M,12/31/2013,2013-12-31,0.0,archive
2013,B-3LE6FV,12/31/2013,2013-12-31,0.0,system
2013,B-3PXT8X,12/31/2013,2013-12-31,0.0,system
2013,B-4H8VVL,12/31/2013,2013-12-31,0.0,manual
2013,B-4Z0VCO,12/31/2013,2013-12-31,0.0,system
2013,B-5BIIQF,12/31/2013,2013-12-31,0.0,system
2013,B-6KZVQO,12/31/2013,2013-12-31,0.0,archive
2013,B-6R5YMI,12/31/2013,2013-12-31,0.0,system
2013,B-7PFB78,12/31/2013,2013-12-31,0.0,system
2013,B-87E14Z,12/31/2013,2013-12-31,0.0,system
2013,B-91X6SZ,12/31/2013,2013-12-31,0.0,system
2013,B-9E8KDK,12/31/2013,2013-12-31,0.0,manual
2013,B-9KROIO,12/31/2013,2013-12-31,0.0,system
2013,B-AAFB3V,12/31/2013,2013-12-31,0.0,manual
2013,B-BN8BND,12/31/2013,2013-12-31,0.0,archive
2013,B-CKUMRG,12/31/2013,2013-12-31,0.0,system
2013,B-CN03FL,12/31/2013,2013-12-31,0.0,system
2013,B-CUJ2V2,12/31/2013,2013-12-31,0.0,system
2013,B-CWABH5,12/31/2013,2013-12-31,0.0,system
2013,B-FVUAOK,12/31/2013,2013-12-31,0.0,system
2013,B-GFVBLE,12/31/2013,2013-12-31,0.0,system
2013,B-HVWXAK,12/31/2013,2013-12-31,0.0,system
2013,B-I67BWI,12/31/2013,2013-12-31,0.0,system
2013,B-IOC2XD,12/31/2013,2013-12-31,0.0,system
2013,B-J2ILS4,12/31/2013,2013-12-31,0.0,system
2013,B-JI444W,12/31/2013,2013-12-31,0.0,system
2013,B-JRBLOP,12/31/2013,2013-12-31,0.0,system
2013,B-KVE4NM,12/31/2013,2013-12-31,0.0,manual
2013,B-MHTAKQ,12/31/2013,2013-12-31,0.0,system
2013,B-MUVZTX,12/31/2013,2013-12-31,0.0,system
2013,B-O2NB6I,12/31/2013,2013-12-31,0.0,system
2013,B-O9B5YK,12/31/2013,2013-12-31,0.0,system
2013,B-ONZFIV,12/31/2013,2013-12-31,0.0,system
2013,B-PL1YFZ,12/31/2013,2013-12-31,0.0,archive
2013,B-QF30BG,12/31/2013,2013-12-31,0.0,manual
2013,B-QF6194,12/31/2013,2013-12-31,0.0,archive
2013,B-QFZFP4,12/31/2013,2013-12-31,0.0,system
2013,B-QZP3T9,12/31/2013,2013-12-31,0.0,manual
2013,B-SQ4OLC,12/31/2013,2013-12-31,0.0,archive
2013,B-ST9KM6,12/31/2013,2013-12-31,0.0,system
2013,B-TB1OZ6,12/31/2013,2013-12-31,0.0,system
2013,B-TWSM8S,12/31/2013,2013-12-31,0.0,system
2013,B-TZJXP7,12/31/2013,2013-12-31,0.0,system
2013,B-VQT2JW,12/31/2013,2013-12-31,0.0,system
2013,B-WMAEKB,12/31/2013,2013-12-31,0.0,system
2013,B-WWOGAM,12/31/2013,2013-12-31,0.0,system
2013,B-Y6J2QG,12/31/2013,2013-12-31,0.0,manual
2013,B-ZWRIDU,12/31/2013,2013-12-31,0.0,system
2014,A-0172SR,12/31/2014,2014-12-31,0.0,system
2014,A-03PK8Q,12/31/2014,2014-12-31,0.0,system
2014,A-0E88G2,12/31/2014,2014-12-31,0.0,manual
2014,A-2NTLLF,12/31/2014,2014-12-31,0.0,system
2014,A-5CRVMF,12/31/2014,2014-12-31,0.0,archive
2014,A-6IIIXU,12/31/2014,2014-12-31,0.0,archive
2014,A-7PF3WZ,12/31/2014,2014-12-31,0.0,manual
2014,A-7Y1UPH,12/31/2014,2014-12-31,0.0,system
2014,A-84RXH2,12/31/2014,2014-12-31,0.0,system
2014,A-89F6D0,12/31/2014,2014-12-31,0.0,system
2014,A-94BI3C,12/31/2014,2014-12-31,0.0,system
2014,A-9XOOP3,12/31/2014,2014-12-31,0.0,manual
2014,A-C36F0G,12/31/2014,2014-12-31,1.0,system
2014,A-D1XPP4,12/31/2014,2014-12-31,0.0,system
2014,A-DT5C43,12/31/2014,2014-12-31,0.0,system
2014,A-EX85JQ,12/31/2014,2014-12-31,0.0,system
2014,A-F8PRQ2,12/31/2014,2014-12-31,1.0,system
2014,A-FKUFQE,12/31/2014,2014-12-31,0.0,system
2014,A-FVDXWD,12/31/2014,2014-12-31,0.0,system
2014,A-G702PQ,12/31/2014,2014-12-31,0.0,system
2014,A-GT87M2,12/31/2014,2014-12-31,0.0,system
2014,A-H8WKWS,12/31/2014,2014-12-31,0.0,system
2014,A-IJCFPR,12/31/2014,2014-12-31,0.0,archive
2014,A-IYWF3H,12/31/2014,2014-12-31,0.0,archive
2014,A-J2JZ2Q,12/31/2014,2014-12-31,0.0,system
2014,A-MXON5D,12/31/2014,2014-12-31,0.0,system
2014,A-O7YD44,12/31/2014,2014-12-31,0.0,system
2014,A-OL6NCQ,12/31/2014,2014-12-31,0.0,system
2014,A-PEJ45W,12/31/2014,2014-12-31,0.0,manual
2014,A-PNGYIK,12/31/2014,2014-12-31,0.0,system
2014,A-QIMT1V,12/31/2014,2014-12-31,0.0,system
2014,A-RAVTFW,12/31/2014,2014-12-31,0.0,system
2014,A-RSPF7A,12/31/2014,2014-12-31,0.0,archive
2014,A-RX0P71,12/31/2014,2014-12-31,0.0,system
2014,A-SE4QSN,12/31/2014,2014-12-31,0.0,system
2014,A-SY2O3L,12/31/2014,2014-12-31,0.0,system
2014,A-TFKTLD,12/31/2014,2014-12-31,0.0,system
2014,A-TR3J8L,12/31/2014,2014-12-31,0.0,manual
2014,A-U7CO9K,12/31/2014,2014-12-31,0.0,system
2014,A-UQSUBF,12/31/2014,2014-12-31,0.0,system
2014,A-UWUTDU,12/31/2014,2014-12-31,0.0,system
2014,A-VN8DME,12/31/2014,2014-12-31,0.0,manual
2014,A-VZS47E,12/31/2014,2014-12-31,0.0,archive
2014,A-W20E3T,12/31/2014,2014-12-31,0.0,system
2014,A-W69IIB,12/31/2014,2014-12-31,0.0,system
2014,A-Y21HNQ,12/31/2014,2014-12-31,0.0,system
2014,A-YDGV2G,12/31/2014,2014-12-31,0.0,system
2014,A-ZF6S7F,12/31/2014,2014-12-31,0.0,system
2014,A-ZL3UTG,12/31/2014,2014-12-31,0.0,system
2014,A-ZVBDSW,12/31/2014,2014-12-31,0.0,system
2014,B-0T5M74,12/31/2014,2014-12-31,0.0,manual
2014,B-3C5B0M,12/31/2014,2014-12-31,0.0,system
2014,B-3LE6FV,12/31/2014,2014-12-31,0.0,system
2014,B-3PXT8X,12/31/2014,2014-12-31,0.0,system
2014,B-4H8VVL,12/31/2014,2014-12-31,0.0,system
2014,B-4Z0VCO,12/31/2014,2014-12-31,0.0,manual
2014,B-5BIIQF,12/31/2014,2014-12-31,0.0,system
2014,B-6KZVQO,12/31/2014,2014-12-31,0.0,system
2014,B-6R5YMI,12/31/2014,2014-12-31,0.0,system
2014,B-7PFB78,12/31/2014,2014-12-31,0.0,system
2014,B-87E14Z,12/31/2014,2014-12-31,0.0,archive
2014,B-91X6SZ,12/31/2014,2014-12-31,0.0,system
2014,B-9E8KDK,12/31/2014,2014-12-31,0.0,system
2014,B-9KROIO,12/31/2014,2014-12-31,0.0,system
2014,B-AAFB3V,12/31/2014,2014-12-31,0.0,system
2014,B-BN8BND,12/31/2014,2014-12-31,0.0,system
2014,B-CKUMRG,12/31/2014,2014-12-31,0.0,system
2014,B-CN03FL,12/31/2014,2014-12-31,0.0,system
2014,B-CUJ2V2,12/31/2014,2014-12-31,0.0,system
2014,B-CWABH5,12/31/2014,2014-12-31,0.0,system
2014,B-FVUAOK,12/31/2014,2014-12-31,0.0,system
2014,B-GFVBLE,12/31/2014,2014-12-31,0.0,system
2014,B-HVWXAK,12/31/2014,2014-12-31,0.0,system
2014,B-I67BWI,12/31/2014,2014-12-31,0.0,system
2014,B-IOC2XD,12/31/2014,2014-12-31,0.0,archive
2014,B-J2ILS4,12/31/2014,2014-12-31,1.0,system
2014,B-JI444W,12/31/2014,2014-12-31,0.0,archive
2014,B-JRBLOP,12/31/2014,2014-12-31,0.0,manual
2014,B-JS2LBB,12/31/2014,2014-12-31,0.0,manual
2014,B-KVE4NM,12/31/2014,2014-12-31,0.0,system
2014,B-MHTAKQ,12/31/2014,2014-12-31,0.0,system
2014,B-MUVZTX,12/31/2014,2014-12-31,0.0,manual
2014,B-O2NB6I,12/31/2014,2014-12-31,0.0,system
2014,B-O9B5YK,12/31/2014,2014-12-31,0.0,manual
2014,B-ONZFIV,12/31/2014,2014-12-31,0.0,system
2014,B-PL1YFZ,12/31/2014,2014-12-31,0.0,system
2014,B-QF30BG,12/31/2014,2014-12-31,0.0,system
2014,B-QF6194,12/31/2014,2014-12-31,0.0,system
2014,B-QFZFP4,12/31/2014,2014-12-31,0.0,system
2014,B-QZP3T9,12/31/2014,2014-12-31,0.0,system
